,n,p_0,p_1,boundary,isArtifact
inspiring,80,0.15,0.85,0.7700442944561172,True
clarity,80,0.075,0.925,0.7700442944561172,True
imaginative,79,0.08860759493670886,0.9113924050632911,0.7717480608495594,True
quiet,78,0.14102564102564102,0.8589743589743589,0.7734844878520435,True
energetic,78,0.038461538461538464,0.9615384615384616,0.7734844878520435,True
smile,77,0.22077922077922077,0.7792207792207793,0.7752546324666305,True
dog,77,0.7792207792207793,0.22077922077922077,0.7752546324666305,True
respect,77,0.06493506493506493,0.935064935064935,0.7752546324666305,True
chilling,77,0.06493506493506493,0.935064935064935,0.7752546324666305,True
funniest,77,0.18181818181818182,0.8181818181818182,0.7752546324666305,True
refreshing,77,0.025974025974025976,0.974025974025974,0.7752546324666305,True
genuinely,77,0.07792207792207792,0.922077922077922,0.7752546324666305,True
dead,77,0.8441558441558441,0.15584415584415584,0.7752546324666305,True
extraordinary,76,0.013157894736842105,0.9868421052631579,0.7770596002160852,True
school,76,0.8421052631578947,0.15789473684210525,0.7770596002160852,True
empty,76,0.9473684210526315,0.05263157894736842,0.7770596002160852,True
sincere,76,0.18421052631578946,0.8157894736842105,0.7770596002160852,True
tiresome,76,1.0,0.0,0.7770596002160852,True
sloppy,76,0.881578947368421,0.11842105263157894,0.7770596002160852,True
product,76,0.881578947368421,0.11842105263157894,0.7770596002160852,True
share,75,0.16,0.84,0.7789005480444997,True
meditation,75,0.06666666666666667,0.9333333333333333,0.7789005480444997,True
mix,75,0.2,0.8,0.7789005480444997,True
treat,75,0.013333333333333334,0.9866666666666667,0.7789005480444997,True
wasted,75,0.92,0.08,0.7789005480444997,True
originality,74,0.04054054054054054,0.9594594594594594,0.7807786874338638,True
effective,74,0.1891891891891892,0.8108108108108109,0.7807786874338638,True
ridiculous,74,0.8783783783783784,0.12162162162162163,0.7807786874338638,True
wonderfully,74,0.0,1.0,0.7807786874338638,True
gripping,74,0.13513513513513514,0.8648648648648649,0.7807786874338638,True
annoying,74,0.972972972972973,0.02702702702702703,0.7807786874338638,True
superficial,73,0.9041095890410958,0.0958904109589041,0.7826952877546551,True
entire,73,0.8356164383561644,0.1643835616438356,0.7826952877546551,True
questions,73,0.1780821917808219,0.821917808219178,0.7826952877546551,True
dream,73,0.1232876712328767,0.8767123287671232,0.7826952877546551,True
ages,73,0.0547945205479452,0.9452054794520548,0.7826952877546551,True
universal,73,0.0547945205479452,0.9452054794520548,0.7826952877546551,True
90,72,0.8888888888888888,0.1111111111111111,0.7846516798715037,True
lame,72,0.9583333333333334,0.041666666666666664,0.7846516798715037,True
plain,72,0.8472222222222222,0.1527777777777778,0.7846516798715037,True
chance,72,0.06944444444444445,0.9305555555555556,0.7846516798715037,True
succeeds,71,0.11267605633802817,0.8873239436619719,0.7866492600272034,True
unnecessary,71,1.0,0.0,0.7866492600272034,True
america,71,0.19718309859154928,0.8028169014084507,0.7866492600272034,True
10,71,0.9154929577464789,0.08450704225352113,0.7866492600272034,True
wellmade,71,0.11267605633802817,0.8873239436619719,0.7866492600272034,True
detailed,71,0.0,1.0,0.7866492600272034,True
amateurish,71,0.9859154929577465,0.014084507042253521,0.7866492600272034,True
except,70,0.8714285714285714,0.12857142857142856,0.7886894940308252,True
hardly,70,0.8,0.2,0.7886894940308252,True
suffers,70,1.0,0.0,0.7886894940308252,True
ripoff,70,0.9857142857142858,0.014285714285714285,0.7886894940308252,True
sappy,70,0.8285714285714286,0.17142857142857143,0.7886894940308252,True
popcorn,70,0.15714285714285714,0.8428571428571429,0.7886894940308252,True
natural,70,0.18571428571428572,0.8142857142857143,0.7886894940308252,True
triumph,70,0.15714285714285714,0.8428571428571429,0.7886894940308252,True
frustrating,69,0.855072463768116,0.14492753623188406,0.7907739217784795,True
horrible,69,0.9130434782608695,0.08695652173913043,0.7907739217784795,True
typical,69,0.7971014492753623,0.2028985507246377,0.7907739217784795,True
meandering,69,0.9565217391304348,0.043478260869565216,0.7907739217784795,True
mesmerizing,68,0.0,1.0,0.7929041621384075,True
dreary,68,0.9264705882352942,0.07352941176470588,0.7929041621384075,True
disaster,68,0.9558823529411765,0.04411764705882353,0.7929041621384075,True
attempts,68,0.8088235294117647,0.19117647058823528,0.7929041621384075,True
realistic,67,0.11940298507462686,0.8805970149253731,0.7950819182356224,True
top,67,0.19402985074626866,0.8059701492537313,0.7950819182356224,True
refreshingly,67,0.0,1.0,0.7950819182356224,True
holds,67,0.08955223880597014,0.9104477611940298,0.7950819182356224,True
weak,66,0.8939393939393939,0.10606060606060606,0.7973089831752984,True
grant,66,0.16666666666666666,0.8333333333333334,0.7973089831752984,True
riveting,66,0.0,1.0,0.7973089831752984,True
provides,66,0.045454545454545456,0.9545454545454546,0.7973089831752984,True
oddly,66,0.06060606060606061,0.9393939393939394,0.7973089831752984,True
yarn,66,0.045454545454545456,0.9545454545454546,0.7973089831752984,True
absorbing,66,0.07575757575757576,0.9242424242424242,0.7973089831752984,True
elegant,66,0.0,1.0,0.7973089831752984,True
inept,66,1.0,0.0,0.7973089831752984,True
credit,66,0.18181818181818182,0.8181818181818182,0.7973089831752984,True
stunning,66,0.0,1.0,0.7973089831752984,True
superb,65,0.1076923076923077,0.8923076923076924,0.7995872462486235,True
reveals,65,0.09230769230769231,0.9076923076923077,0.7995872462486235,True
dazzling,65,0.0,1.0,0.7995872462486235,True
shame,65,0.8307692307692308,0.16923076923076924,0.7995872462486235,True
amazing,64,0.015625,0.984375,0.8019186996699239,True
lazy,64,0.84375,0.15625,0.8019186996699239,True
badly,64,1.0,0.0,0.8019186996699239,True
editing,64,0.9375,0.0625,0.8019186996699239,True
crisp,64,0.046875,0.953125,0.8019186996699239,True
bullock,63,0.19047619047619047,0.8095238095238095,0.8043054458996637,True
achievement,63,0.19047619047619047,0.8095238095238095,0.8043054458996637,True
ludicrous,62,0.9354838709677419,0.06451612903225806,0.8067497056145017,True
listless,62,1.0,0.0,0.8067497056145017,True
bore,62,0.9838709677419355,0.016129032258064516,0.8067497056145017,True
undeniably,62,0.0967741935483871,0.9032258064516129,0.8067497056145017,True
routine,62,0.8387096774193549,0.16129032258064516,0.8067497056145017,True
exquisite,62,0.016129032258064516,0.9838709677419355,0.8067497056145017,True
substance,62,0.8387096774193549,0.16129032258064516,0.8067497056145017,True
admirable,62,0.14516129032258066,0.8548387096774194,0.8067497056145017,True
creates,62,0.06451612903225806,0.9354838709677419,0.8067497056145017,True
lousy,61,1.0,0.0,0.809253826393073,True
means,61,0.16393442622950818,0.8360655737704918,0.809253826393073,True
thoughtprovoking,61,0.0,1.0,0.809253826393073,True
pathetic,61,0.9180327868852459,0.08196721311475409,0.809253826393073,True
poignant,60,0.11666666666666667,0.8833333333333333,0.8118202921947237,True
pay,60,0.95,0.05,0.8118202921947237,True
quickly,60,0.8333333333333334,0.16666666666666666,0.8118202921947237,True
faith,59,0.11864406779661017,0.8813559322033898,0.8144517337181905,True
evocative,59,0.0,1.0,0.8144517337181905,True
cheesy,59,0.8305084745762712,0.1694915254237288,0.8144517337181905,True
holes,59,0.9830508474576272,0.01694915254237288,0.8144517337181905,True
sides,59,0.1694915254237288,0.8305084745762712,0.8144517337181905,True
repetitive,59,0.9830508474576272,0.01694915254237288,0.8144517337181905,True
happy,59,0.15254237288135594,0.847457627118644,0.8144517337181905,True
tender,59,0.0,1.0,0.8144517337181905,True
color,58,0.05172413793103448,0.9482758620689655,0.8171509397384287,True
gifted,58,0.1206896551724138,0.8793103448275862,0.8171509397384287,True
revealing,58,0.1724137931034483,0.8275862068965517,0.8171509397384287,True
humorous,58,0.06896551724137931,0.9310344827586207,0.8171509397384287,True
offbeat,58,0.08620689655172414,0.9137931034482759,0.8171509397384287,True
heavy,58,0.8448275862068966,0.15517241379310345,0.8171509397384287,True
friendship,58,0.15517241379310345,0.8448275862068966,0.8171509397384287,True
glimpse,58,0.05172413793103448,0.9482758620689655,0.8171509397384287,True
flair,57,0.08771929824561403,0.9122807017543859,0.8199208695326539,True
unpleasant,57,0.9473684210526315,0.05263157894736842,0.8199208695326539,True
blue,57,0.14035087719298245,0.8596491228070176,0.8199208695326539,True
haunting,57,0.07017543859649122,0.9298245614035088,0.8199208695326539,True
perspective,57,0.05263157894736842,0.9473684210526315,0.8199208695326539,True
designed,57,0.8596491228070176,0.14035087719298245,0.8199208695326539,True
grossout,57,0.8596491228070176,0.14035087719298245,0.8199208695326539,True
delightfully,57,0.017543859649122806,0.9824561403508771,0.8199208695326539,True
exhilarating,56,0.14285714285714285,0.8571428571428571,0.8227646665214725,True
retread,56,0.9107142857142857,0.08928571428571429,0.8227646665214725,True
laughter,56,0.14285714285714285,0.8571428571428571,0.8227646665214725,True
accomplished,56,0.017857142857142856,0.9821428571428571,0.8227646665214725,True
sign,56,0.8928571428571429,0.10714285714285714,0.8227646665214725,True
virtually,56,0.9821428571428571,0.017857142857142856,0.8227646665214725,True
feelgood,55,0.05454545454545454,0.9454545454545454,0.8256856732680697,True
force,55,0.14545454545454545,0.8545454545454545,0.8256856732680697,True
formulaic,55,0.8545454545454545,0.14545454545454545,0.8256856732680697,True
vibrant,55,0.0,1.0,0.8256856732680697,True
artificial,55,0.8727272727272727,0.12727272727272726,0.8256856732680697,True
consistently,55,0.01818181818181818,0.9818181818181818,0.8256856732680697,True
quietly,55,0.03636363636363636,0.9636363636363636,0.8256856732680697,True
modest,55,0.03636363636363636,0.9636363636363636,0.8256856732680697,True
cliched,55,0.9454545454545454,0.05454545454545454,0.8256856732680697,True
noir,54,0.14814814814814814,0.8518518518518519,0.8286874479981837,True
imax,54,0.037037037037037035,0.9629629629629629,0.8286874479981837,True
bears,54,0.8333333333333334,0.16666666666666666,0.8286874479981837,True
fatal,54,0.8703703703703703,0.12962962962962962,0.8286874479981837,True
joke,53,0.8679245283018868,0.1320754716981132,0.8317737828265249,True
bored,53,0.8679245283018868,0.1320754716981132,0.8317737828265249,True
unconvincing,53,1.0,0.0,0.8317737828265249,True
buoyant,53,0.03773584905660377,0.9622641509433962,0.8317737828265249,True
missing,53,0.8679245283018868,0.1320754716981132,0.8317737828265249,True
delights,53,0.05660377358490566,0.9433962264150944,0.8317737828265249,True
obnoxious,53,0.9811320754716981,0.018867924528301886,0.8317737828265249,True
washington,52,0.019230769230769232,0.9807692307692307,0.8349487239019455,True
clumsy,52,0.9230769230769231,0.07692307692307693,0.8349487239019455,True
irritating,52,1.0,0.0,0.8349487239019455,True
timely,52,0.038461538461538464,0.9615384615384616,0.8349487239019455,True
loses,52,0.9615384615384616,0.038461538461538464,0.8349487239019455,True
enjoyed,52,0.0,1.0,0.8349487239019455,True
hugely,52,0.11538461538461539,0.8846153846153846,0.8349487239019455,True
masterful,52,0.0,1.0,0.8349487239019455,True
rewarding,52,0.0,1.0,0.8349487239019455,True
astonishing,51,0.0392156862745098,0.9607843137254902,0.8382165937147428,True
gradually,51,0.11764705882352941,0.8823529411764706,0.8382165937147428,True
bother,51,1.0,0.0,0.8382165937147428,True
visceral,51,0.11764705882352941,0.8823529411764706,0.8382165937147428,True
deadly,51,0.9019607843137255,0.09803921568627451,0.8382165937147428,True
hearts,51,0.0,1.0,0.8382165937147428,True
logic,51,0.9607843137254902,0.0392156862745098,0.8382165937147428,True
eloquent,51,0.0196078431372549,0.9803921568627451,0.8382165937147428,True
unimaginative,51,1.0,0.0,0.8382165937147428,True
plotting,51,0.9803921568627451,0.0196078431372549,0.8382165937147428,True
disappointing,51,0.8431372549019608,0.1568627450980392,0.8382165937147428,True
unpredictable,50,0.02,0.98,0.8415820158458045,True
undeniable,50,0.04,0.96,0.8415820158458045,True
wannabe,50,0.92,0.08,0.8415820158458045,True
crap,50,1.0,0.0,0.8415820158458045,True
uplifting,50,0.0,1.0,0.8415820158458045,True
directorial,50,0.12,0.88,0.8415820158458045,True
incoherent,50,0.98,0.02,0.8415820158458045,True
unfocused,50,0.98,0.02,0.8415820158458045,True
absurd,49,0.8775510204081632,0.12244897959183673,0.8450499424799129,True
crude,49,0.8571428571428571,0.14285714285714285,0.8450499424799129,True
save,49,0.8979591836734694,0.10204081632653061,0.8450499424799129,True
affecting,49,0.061224489795918366,0.9387755102040817,0.8450499424799129,True
joyous,49,0.0,1.0,0.8450499424799129,True
outstanding,49,0.0,1.0,0.8450499424799129,True
poem,49,0.061224489795918366,0.9387755102040817,0.8450499424799129,True
resist,49,0.08163265306122448,0.9183673469387755,0.8450499424799129,True
pleasures,48,0.041666666666666664,0.9583333333333334,0.8486256850556246,True
roll,48,0.125,0.875,0.8486256850556246,True
choppy,48,1.0,0.0,0.8486256850556246,True
assured,48,0.08333333333333333,0.9166666666666666,0.8486256850556246,True
deft,48,0.0,1.0,0.8486256850556246,True
grandeur,48,0.14583333333333334,0.8541666666666666,0.8486256850556246,True
stuck,48,0.9375,0.0625,0.8486256850556246,True
intoxicating,48,0.041666666666666664,0.9583333333333334,0.8486256850556246,True
fantastic,48,0.041666666666666664,0.9583333333333334,0.8486256850556246,True
weight,48,0.9375,0.0625,0.8486256850556246,True
sensual,48,0.0,1.0,0.8486256850556246,True
lyrical,48,0.14583333333333334,0.8541666666666666,0.8486256850556246,True
seagal,47,0.8936170212765957,0.10638297872340426,0.8523149484832706,True
wry,47,0.0,1.0,0.8523149484832706,True
courage,47,0.02127659574468085,0.9787234042553191,0.8523149484832706,True
shoot,47,0.9361702127659575,0.06382978723404255,0.8523149484832706,True
vapid,47,1.0,0.0,0.8523149484832706,True
heartbreaking,47,0.0425531914893617,0.9574468085106383,0.8523149484832706,True
tears,47,0.02127659574468085,0.9787234042553191,0.8523149484832706,True
charmer,47,0.02127659574468085,0.9787234042553191,0.8523149484832706,True
captivating,47,0.1276595744680851,0.8723404255319149,0.8523149484832706,True
sour,46,1.0,0.0,0.8561238694326118,True
positive,46,0.13043478260869565,0.8695652173913043,0.8561238694326118,True
collection,46,0.8695652173913043,0.13043478260869565,0.8561238694326118,True
resonant,46,0.10869565217391304,0.8913043478260869,0.8561238694326118,True
unlikable,46,1.0,0.0,0.8561238694326118,True
splendid,46,0.0,1.0,0.8561238694326118,True
murky,46,0.9347826086956522,0.06521739130434782,0.8561238694326118,True
vividly,46,0.0,1.0,0.8561238694326118,True
unoriginal,46,0.9565217391304348,0.043478260869565216,0.8561238694326118,True
banal,46,0.9565217391304348,0.043478260869565216,0.8561238694326118,True
lawrence,46,0.9565217391304348,0.043478260869565216,0.8561238694326118,True
missed,46,0.8695652173913043,0.13043478260869565,0.8561238694326118,True
sink,46,0.9347826086956522,0.06521739130434782,0.8561238694326118,True
hopeful,46,0.0,1.0,0.8561238694326118,True
spirits,45,0.044444444444444446,0.9555555555555556,0.860059059274823,True
portrayal,45,0.022222222222222223,0.9777777777777777,0.860059059274823,True
