,n,p_contradiction,p_entailment,p_neutral,boundary,isArtifact
professional,1291,0.21223857474825716,0.2029434546862897,0.5848179705654531,0.3983744477622677,True
movie,1274,0.631083202511774,0.06985871271585557,0.2990580847723705,0.39880695749362105,True
nap,1263,0.6144101346001584,0.13380839271575615,0.2517814726840855,0.3990914580893275,True
sunset,1262,0.294770206022187,0.294770206022187,0.410459587955626,0.3991175060700504,True
performer,1254,0.2822966507177033,0.30462519936204147,0.4130781499202552,0.3993270103352565,True
coming,1254,0.2886762360446571,0.3094098883572568,0.4019138755980861,0.3993270103352565,True
well,1236,0.27184466019417475,0.3074433656957929,0.42071197411003236,0.3998058099167342,True
wife,1234,0.23905996758508913,0.07860615883306321,0.6823338735818476,0.39985965559310793,True
females,1232,0.29383116883116883,0.4042207792207792,0.30194805194805197,0.3999136323340442,True
local,1231,0.3322502030869212,0.17546709991876522,0.49228269699431354,0.3999406700200321,True
festival,1222,0.24631751227495907,0.265139116202946,0.4885433715220949,0.4001855007536703,True
good,1221,0.1769041769041769,0.24078624078624078,0.5823095823095823,0.4002128711406595,True
airplane,1218,0.45648604269293924,0.26108374384236455,0.2824302134646962,0.4002951844491136,True
mall,1215,0.5094650205761316,0.1794238683127572,0.3111111111111111,0.40037780243379434,True
closed,1210,0.4413223140495868,0.27107438016528923,0.28760330578512394,0.40051618125821087,True
mud,1199,0.41451209341117595,0.2652210175145955,0.3202668890742285,0.4008236558528338,True
so,1197,0.24979114452798662,0.15873015873015872,0.5914786967418546,0.40088001521340216,True
puppy,1196,0.338628762541806,0.2140468227424749,0.44732441471571904,0.40090824789253676,True
fair,1182,0.26903553299492383,0.27580372250423013,0.45516074450084604,0.40130725971276393,True
goal,1182,0.2859560067681895,0.2868020304568528,0.4272419627749577,0.40130725971276393,True
pond,1167,0.414738646101114,0.24592973436161097,0.3393316195372751,0.4017427153281279,True
project,1154,0.23483535528596186,0.29462738301559793,0.47053726169844023,0.4021269576960214,True
been,1141,0.2427695004382121,0.2462751971954426,0.5109553023663453,0.4025177483060568,True
summer,1138,0.37082601054481545,0.17750439367311072,0.45166959578207383,0.4026088803960198,True
buying,1134,0.35714285714285715,0.19223985890652556,0.4506172839506173,0.40273095193926456,True
fast,1128,0.3519503546099291,0.21365248226950354,0.43439716312056736,0.4029152752880998,True
climb,1124,0.3069395017793594,0.2820284697508897,0.4110320284697509,0.4030389766158942,True
drives,1121,0.47100802854594115,0.26672613737734163,0.2622658340767172,0.4031321867889566,True
piano,1117,0.5102954341987467,0.23903312444046554,0.25067144136078784,0.40325705066954387,True
games,1109,0.5401262398557258,0.19116321009918846,0.26871055004508565,0.40350880204138423,True
clean,1107,0.35862691960252935,0.23667570009033423,0.4046973803071364,0.4035721659086573,True
married,1093,0.18938700823421775,0.19579139981701738,0.6148215919487648,0.40402057158279,True
but,1092,0.3415750915750916,0.2518315018315018,0.4065934065934066,0.4040529301279728,True
put,1091,0.29514207149404215,0.2841429880843263,0.42071494042163154,0.40408533315225936,True
enjoys,1086,0.22099447513812154,0.26611418047882135,0.5128913443830571,0.4042480190415001,True
homeless,1085,0.22672811059907835,0.20276497695852536,0.5705069124423963,0.40428069109377857,True
song,1085,0.2055299539170507,0.21566820276497695,0.5788018433179724,0.40428069109377857,True
chef,1072,0.3041044776119403,0.2789179104477612,0.41697761194029853,0.40470957928339135,True
touching,1068,0.23876404494382023,0.5159176029962547,0.24531835205992508,0.40484311774616266,True
nice,1066,0.275797373358349,0.29362101313320826,0.43058161350844276,0.4049101686604833,True
had,1060,0.27641509433962264,0.25,0.47358490566037736,0.4051124587538981,True
things,1056,0.19318181818181818,0.4990530303030303,0.3077651515151515,0.4052482755743452,True
parents,1052,0.22813688212927757,0.1397338403041825,0.6321292775665399,0.405384866280969,True
celebrating,1032,0.19476744186046513,0.2248062015503876,0.5804263565891473,0.4060796898106608,True
dry,1032,0.5,0.23546511627906977,0.26453488372093026,0.4060796898106608,True
help,1027,0.2560856864654333,0.3028237585199611,0.44109055501460565,0.40625655940427463,True
sport,1017,0.19370698131760078,0.5496558505408063,0.25663716814159293,0.40661420365883755,True
device,1000,0.28,0.422,0.298,0.4072344660506987,True
will,999,0.23723723723723725,0.19119119119119118,0.5715715715715716,0.4072714443530964,True
sale,998,0.2745490981963928,0.3096192384769539,0.41583166332665333,0.40730847822019184,True
weather,991,0.24217961654894046,0.29969727547931385,0.4581231079717457,0.4075692828640981,True
meeting,975,0.3117948717948718,0.2041025641025641,0.4841025641025641,0.40817591970828393,True
job,973,0.21788283658787255,0.24665981500513876,0.5354573484069887,0.4082527996323805,True
pizza,972,0.5617283950617284,0.15637860082304528,0.28189300411522633,0.4082913285453408,True
tourists,966,0.2701863354037267,0.2577639751552795,0.4720496894409938,0.4085237569952962,True
museum,961,0.33714880332986474,0.25286160249739853,0.4099895941727367,0.40871910786664395,True
porch,957,0.47335423197492166,0.2507836990595611,0.27586206896551724,0.40887648961317535,True
mom,953,0.2570828961175236,0.19517313746065057,0.5477439664218258,0.40903486118381893,True
fans,949,0.2781875658587987,0.30031612223393045,0.4214963119072708,0.40919423299780266,True
teacher,948,0.29430379746835444,0.2510548523206751,0.45464135021097046,0.40923423347496374,True
happily,941,0.1944739638682253,0.18703506907545164,0.6184909670563231,0.4095160198066304,True
chases,941,0.49309245483528164,0.20191285866099895,0.30499468650371947,0.4095160198066304,True
prepare,928,0.2769396551724138,0.27586206896551724,0.44719827586206895,0.41004777118643987,True
without,926,0.4654427645788337,0.2602591792656587,0.27429805615550756,0.4101305714672637,True
indoor,924,0.41774891774891776,0.2803030303030303,0.30194805194805197,0.4102136404349057,True
practice,918,0.2821350762527233,0.25381263616557737,0.46405228758169936,0.41046447407720277,True
cow,916,0.44541484716157204,0.2609170305676856,0.29366812227074235,0.4105486324663875,True
fall,913,0.28696604600219056,0.2322015334063527,0.48083242059145676,0.4106753881727249,True
cats,911,0.8792535675082327,0.048298572996706916,0.07244785949506037,0.4107602396023454,True
swims,907,0.46416758544652703,0.2679162072767365,0.2679162072767365,0.4109307836553801,True
multiple,901,0.24972253052164262,0.4938956714761376,0.2563817980022198,0.4111887260298627,True
customers,891,0.2895622895622896,0.2884399551066218,0.4219977553310887,0.41162440594320143,True
library,889,0.5219347581552306,0.20584926884139482,0.2722159730033746,0.41171242291603305,True
shooting,885,0.4192090395480226,0.26666666666666666,0.31412429378531076,0.41188935110862196,True
funny,874,0.2036613272311213,0.23684210526315788,0.5594965675057209,0.41238215103472686,True
learning,869,0.2520138089758343,0.19907940161104717,0.5489067894131185,0.4126092380228284,True
caught,868,0.30184331797235026,0.2557603686635945,0.4423963133640553,0.41265489072150974,True
got,867,0.20761245674740483,0.15340253748558247,0.6389850057670127,0.41270062238134125,True
present,851,0.2972972972972973,0.43478260869565216,0.2679200940070505,0.4134432564693138,True
blonde,844,0.3518957345971564,0.22156398104265404,0.4265402843601896,0.41377477988517414,True
television,842,0.6733966745843231,0.13182897862232779,0.19477434679334918,0.4138702593805655,True
warm,836,0.2894736842105263,0.2703349282296651,0.44019138755980863,0.4141587507857118,True
teaching,832,0.26802884615384615,0.234375,0.49759615384615385,0.41435280969038124,True
hospital,821,0.4299634591961023,0.26065773447015833,0.3093788063337393,0.4148937651620383,True
favorite,820,0.12560975609756098,0.045121951219512194,0.8292682926829268,0.4149434819797176,True
more,812,0.1625615763546798,0.5012315270935961,0.33620689655172414,0.4153445170662724,True
york,800,0.28,0.25,0.47,0.4159573115184646,True
speech,799,0.2565707133917397,0.2928660826032541,0.45056320400500627,0.41600899996780244,True
buy,799,0.21026282853566958,0.16520650813516896,0.6245306633291614,0.41600899996780244,True
student,795,0.2930817610062893,0.27672955974842767,0.43018867924528303,0.4162167281008513,True
sleep,792,0.6843434343434344,0.11994949494949494,0.19570707070707072,0.4163735558565425,True
garage,780,0.49615384615384617,0.2282051282051282,0.27564102564102566,0.41700988870647787,True
bath,768,0.4973958333333333,0.21484375,0.2877604166666667,0.41766107794684176,True
tool,767,0.26988265971316816,0.41851368970013036,0.3116036505867014,0.41771603249461875,True
participating,762,0.23097112860892388,0.34908136482939633,0.4199475065616798,0.4179924259604596,True
winning,759,0.10144927536231885,0.05665349143610013,0.841897233201581,0.41815957141958315,True
than,758,0.12532981530343007,0.5804749340369393,0.2941952506596306,0.41821550696017296,True
bathroom,758,0.48021108179419525,0.22163588390501318,0.29815303430079154,0.41821550696017296,True
photos,754,0.25862068965517243,0.2984084880636605,0.44297082228116713,0.41844036079418606,True
try,754,0.27718832891246686,0.2480106100795756,0.47480106100795755,0.41844036079418606,True
sofa,746,0.4959785522788204,0.26005361930294907,0.24396782841823056,0.41889548183318726,True
broken,741,0.3724696356275304,0.1862348178137652,0.44129554655870445,0.41918366772323434,True
falls,738,0.45934959349593496,0.21951219512195122,0.32113821138211385,0.41935798330249385,True
tired,736,0.13451086956521738,0.17798913043478262,0.6875,0.41947478532501925,True
training,735,0.21496598639455783,0.23673469387755103,0.5482993197278911,0.419533365033926,True
bank,734,0.4223433242506812,0.2356948228882834,0.3419618528610354,0.41959206441539715,True
space,733,0.4815825375170532,0.26193724420190995,0.25648021828103684,0.4196508838774536,True
win,730,0.13424657534246576,0.12191780821917808,0.7438356164383562,0.4198280668566727,True
great,717,0.2384937238493724,0.24546722454672246,0.5160390516039052,0.42060866687645,True
start,717,0.2608089260808926,0.22733612273361228,0.5118549511854951,0.42060866687645,True
college,707,0.26732673267326734,0.22913719943422914,0.5035360678925035,0.4212237226436057,True
cards,704,0.484375,0.25142045454545453,0.26420454545454547,0.42141079001943493,True
bear,703,0.4793741109530583,0.20625889046941678,0.31436699857752487,0.42147341175268266,True
still,694,0.5086455331412104,0.2276657060518732,0.26368876080691644,0.4220430842578608,True
vacation,692,0.0968208092485549,0.044797687861271675,0.8583815028901735,0.4221711850479503,True
trip,691,0.18958031837916064,0.14037626628075253,0.6700434153400868,0.4222354439002689,True
everyone,689,0.6328011611030478,0.12917271407837447,0.23802612481857766,0.42236438103918594,True
repairing,686,0.2813411078717201,0.2696793002915452,0.4489795918367347,0.4225588429695306,True
sell,680,0.25441176470588234,0.23970588235294119,0.5058823529411764,0.4229516204058293,True
theater,680,0.611764705882353,0.14558823529411766,0.2426470588235294,0.4229516204058293,True
castle,680,0.3088235294117647,0.23529411764705882,0.45588235294117646,0.4229516204058293,True
if,678,0.2610619469026549,0.26843657817109146,0.47050147492625366,0.42308370343560675,True
husband,672,0.20089285714285715,0.05505952380952381,0.7440476190476191,0.4234834843456534,True
brother,671,0.21758569299552907,0.12667660208643816,0.6557377049180327,0.42355063530543924,True
fetch,669,0.18086696562032886,0.09865470852017937,0.7204783258594918,0.4236853886321804,True
model,668,0.25299401197604793,0.23652694610778444,0.5104790419161677,0.4237529921248402,True
protest,667,0.27136431784107945,0.22338830584707647,0.5052473763118441,0.4238207475924159,True
lost,662,0.283987915407855,0.06042296072507553,0.6555891238670695,0.4241618246186599,True
compete,654,0.26299694189602446,0.28440366972477066,0.4525993883792049,0.42471566201494815,True
world,653,0.28024502297090353,0.17151607963246554,0.5482388973966309,0.4247856064022887,True
dead,652,0.5690184049079755,0.15950920245398773,0.2714723926380368,0.42485571164299324,True
cheering,652,0.2684049079754601,0.2822085889570552,0.4493865030674847,0.42485571164299324,True
brothers,650,0.13846153846153847,0.06153846153846154,0.8,0.4249964071577361,True
angry,646,0.46439628482972134,0.10835913312693499,0.42724458204334365,0.425279755820667,True
protesting,645,0.23255813953488372,0.23875968992248062,0.5286821705426357,0.42535100451209246,True
pick,645,0.27906976744186046,0.23565891472868217,0.48527131782945737,0.42535100451209246,True
order,644,0.2639751552795031,0.2484472049689441,0.48757763975155277,0.4254224190910832,True
done,644,0.265527950310559,0.2701863354037267,0.4642857142857143,0.4254224190910832,True
nothing,643,0.8755832037325039,0.05132192846034215,0.07309486780715396,0.4254940002023637,True
hotel,638,0.44043887147335425,0.21786833855799373,0.34169278996865204,0.4258544265558031,True
tea,637,0.543171114599686,0.18524332810047095,0.271585557299843,0.42592702059853094,True
chess,631,0.5293185419968305,0.20602218700475436,0.26465927099841524,0.42636620260709307,True
sandwich,630,0.5142857142857142,0.17777777777777778,0.30793650793650795,0.42644000894101314,True
years,627,0.2567783094098884,0.1547049441786284,0.5885167464114832,0.4266624863803225,True
discussing,626,0.25878594249201275,0.21725239616613418,0.5239616613418531,0.4267370006860424,True
fix,625,0.2432,0.2496,0.5072,0.42681169375463845,True
elephant,619,0.4604200323101777,0.2407108239095315,0.2988691437802908,0.4272636465606835,True
sisters,618,0.1488673139158576,0.07119741100323625,0.7799352750809061,0.42733961124210684,True
farm,618,0.3268608414239482,0.2313915857605178,0.441747572815534,0.42733961124210684,True
wants,616,0.12337662337662338,0.17857142857142858,0.698051948051948,0.4274920951669945,True
excited,609,0.20689655172413793,0.24958949096880131,0.5435139573070608,0.4280316913428778,True
pet,606,0.3432343234323432,0.2079207920792079,0.44884488448844884,0.4282658038336655,True
single,603,0.5953565505804311,0.19237147595356552,0.21227197346600332,0.42850166126674405,True
too,602,0.36212624584717606,0.19933554817275748,0.43853820598006643,0.4285806719303602,True
fell,596,0.38422818791946306,0.15100671140939598,0.46476510067114096,0.42905890425197946,True
practices,595,0.2672268907563025,0.2571428571428571,0.4756302521008403,0.42913931213757106,True
come,592,0.2483108108108108,0.22804054054054054,0.5236486486486487,0.42938175700975684,True
lead,590,0.2864406779661017,0.27288135593220336,0.4406779661016949,0.4295444132205646,True
hall,588,0.4370748299319728,0.24319727891156462,0.3197278911564626,0.4297078986059144,True
date,588,0.11564625850340136,0.025510204081632654,0.858843537414966,0.4297078986059144,True
tournament,581,0.17900172117039587,0.1359724612736661,0.685025817555938,0.4302867300281033,True
