,0,1,n,p_0,p_1,boundary,isArtifact,max_p,diff
immensely,0,42,42,0.0,1.0,0.8726965342021439,True,1.0,0.12730346579785612
sweetly,0,42,42,0.0,1.0,0.8726965342021439,True,1.0,0.12730346579785612
unforced,0,42,42,0.0,1.0,0.8726965342021439,True,1.0,0.12730346579785612
awkward,42,0,42,1.0,0.0,0.8726965342021439,True,1.0,0.12730346579785612
absorbing,5,61,66,0.07575757575757576,0.9242424242424242,0.7973089831752984,True,0.9242424242424242,0.12693344106712579
timely,2,50,52,0.038461538461538464,0.9615384615384616,0.8349487239019455,True,0.9615384615384616,0.12658973763651604
loses,50,2,52,0.9615384615384616,0.038461538461538464,0.8349487239019455,True,0.9615384615384616,0.12658973763651604
courage,1,46,47,0.02127659574468085,0.9787234042553191,0.8523149484832706,True,0.9787234042553191,0.1264084557720485
tears,1,46,47,0.02127659574468085,0.9787234042553191,0.8523149484832706,True,0.9787234042553191,0.1264084557720485
charmer,1,46,47,0.02127659574468085,0.9787234042553191,0.8523149484832706,True,0.9787234042553191,0.1264084557720485
subtle,11,80,91,0.12087912087912088,0.8791208791208791,0.753197435829424,True,0.8791208791208791,0.1259234432914551
successful,12,83,95,0.12631578947368421,0.8736842105263158,0.7478096399608328,True,0.8736842105263158,0.125874570565483
awful,91,15,106,0.8584905660377359,0.14150943396226415,0.7345994916565487,True,0.8584905660377359,0.12389107438118718
paperthin,41,0,41,1.0,0.0,0.877214232895746,True,1.0,0.12278576710425404
polished,0,41,41,0.0,1.0,0.877214232895746,True,1.0,0.12278576710425404
shapeless,41,0,41,1.0,0.0,0.877214232895746,True,1.0,0.12278576710425404
astonishing,2,49,51,0.0392156862745098,0.9607843137254902,0.8382165937147428,True,0.9607843137254902,0.12256772001074745
logic,49,2,51,0.9607843137254902,0.0392156862745098,0.8382165937147428,True,0.9607843137254902,0.12256772001074745
genuine,21,107,128,0.1640625,0.8359375,0.7134887599036278,True,0.8359375,0.12244874009637219
soap,107,21,128,0.8359375,0.1640625,0.7134887599036278,True,0.8359375,0.12244874009637219
horrible,63,6,69,0.9130434782608695,0.08695652173913043,0.7907739217784795,True,0.9130434782608695,0.12226955648239002
still,116,325,441,0.26303854875283444,0.7369614512471655,0.6150166474933043,True,0.7369614512471655,0.12194480375386119
different,23,112,135,0.17037037037037037,0.8296296296296296,0.7078801947964825,True,0.8296296296296296,0.12174943483314715
complex,23,112,135,0.17037037037037037,0.8296296296296296,0.7078801947964825,True,0.8296296296296296,0.12174943483314715
superficial,66,7,73,0.9041095890410958,0.0958904109589041,0.7826952877546551,True,0.9041095890410958,0.1214143012864407
amusing,53,185,238,0.22268907563025211,0.7773109243697479,0.6565638602688578,True,0.7773109243697479,0.12074706410089009
thanks,9,72,81,0.1111111111111111,0.8888888888888888,0.7683721774843768,True,0.8888888888888888,0.12051671140451203
part,61,203,264,0.23106060606060605,0.7689393939393939,0.6486544915876492,True,0.7689393939393939,0.12028490235174472
feelgood,3,52,55,0.05454545454545454,0.9454545454545454,0.8256856732680697,True,0.9454545454545454,0.1197688721864757
cliched,52,3,55,0.9454545454545454,0.05454545454545454,0.8256856732680697,True,0.9454545454545454,0.1197688721864757
undeniable,2,48,50,0.04,0.96,0.8415820158458045,True,0.96,0.11841798415419547
relief,0,40,40,0.0,1.0,0.8819003036613146,True,1.0,0.11809969633868544
startling,0,40,40,0.0,1.0,0.8819003036613146,True,1.0,0.11809969633868544
sympathetic,0,40,40,0.0,1.0,0.8819003036613146,True,1.0,0.11809969633868544
well,178,446,624,0.28525641025641024,0.7147435897435898,0.596691367954755,True,0.7147435897435898,0.11805222178883479
portrayal,1,44,45,0.022222222222222223,0.9777777777777777,0.860059059274823,True,0.9777777777777777,0.11771871850295479
bittersweet,1,44,45,0.022222222222222223,0.9777777777777777,0.860059059274823,True,0.9777777777777777,0.11771871850295479
both,137,362,499,0.2745490981963928,0.7254509018036072,0.6081258977973237,True,0.7254509018036072,0.11732500400628343
surprisingly,52,179,231,0.22510822510822512,0.7748917748917749,0.6589183361503007,True,0.7748917748917749,0.11597343874147414
thriller,98,279,377,0.259946949602122,0.7400530503978779,0.6243968331138875,True,0.7400530503978779,0.11565621728399045
dumb,134,33,167,0.8023952095808383,0.19760479041916168,0.686905363312867,True,0.8023952095808383,0.11548984626797132
holds,6,61,67,0.08955223880597014,0.9104477611940298,0.7950819182356224,True,0.9104477611940298,0.11536584295840746
instead,136,34,170,0.8,0.2,0.6852488577001246,True,0.8,0.11475114229987549
artist,16,90,106,0.1509433962264151,0.8490566037735849,0.7345994916565487,True,0.8490566037735849,0.11445711211703624
sophisticated,10,73,83,0.12048192771084337,0.8795180722891566,0.7651190611705501,True,0.8795180722891566,0.11439901111860651
moments,93,267,360,0.25833333333333336,0.7416666666666667,0.6273001012204382,True,0.7416666666666667,0.11436656544622847
humorous,4,54,58,0.06896551724137931,0.9310344827586207,0.8171509397384287,True,0.9310344827586207,0.11388354302019199
pleasing,0,39,39,0.0,1.0,0.8867654718190199,True,1.0,0.11323452818098012
witless,39,0,39,1.0,0.0,0.8867654718190199,True,1.0,0.11323452818098012
disguise,39,0,39,1.0,0.0,0.8867654718190199,True,1.0,0.11323452818098012
exploitation,39,0,39,1.0,0.0,0.8867654718190199,True,1.0,0.11323452818098012
honesty,0,39,39,0.0,1.0,0.8867654718190199,True,1.0,0.11323452818098012
flimsy,39,0,39,1.0,0.0,0.8867654718190199,True,1.0,0.11323452818098012
less,272,96,368,0.7391304347826086,0.2608695652173913,0.6259088015090962,True,0.7391304347826086,0.11322163327351242
plodding,43,1,44,0.9772727272727273,0.022727272727272728,0.8641276523625949,True,0.9772727272727273,0.11314507491013237
us,205,487,692,0.29624277456647397,0.703757225433526,0.5918178146908398,True,0.703757225433526,0.11193941074268621
delights,3,50,53,0.05660377358490566,0.9433962264150944,0.8317737828265249,True,0.9433962264150944,0.11162244358856943
car,72,10,82,0.8780487804878049,0.12195121951219512,0.7667307420406637,True,0.8780487804878049,0.11131803844714117
crafted,10,72,82,0.12195121951219512,0.8780487804878049,0.7667307420406637,True,0.8780487804878049,0.11131803844714117
violence,107,23,130,0.823076923076923,0.17692307692307693,0.7118401733794057,True,0.823076923076923,0.11123674969751729
sharp,14,83,97,0.14432989690721648,0.8556701030927835,0.7452415951135889,True,0.8556701030927835,0.11042850797919457
cast,143,363,506,0.2826086956521739,0.717391304347826,0.6073753867088627,True,0.717391304347826,0.11001591763896335
haunting,4,53,57,0.07017543859649122,0.9298245614035088,0.8199208695326539,True,0.9298245614035088,0.10990369187085491
pleasures,2,46,48,0.041666666666666664,0.9583333333333334,0.8486256850556246,True,0.9583333333333334,0.10970764827770874
intoxicating,2,46,48,0.041666666666666664,0.9583333333333334,0.8486256850556246,True,0.9583333333333334,0.10970764827770874
fantastic,2,46,48,0.041666666666666664,0.9583333333333334,0.8486256850556246,True,0.9583333333333334,0.10970764827770874
pathetic,56,5,61,0.9180327868852459,0.08196721311475409,0.809253826393073,True,0.9180327868852459,0.10877896049217295
bold,1,42,43,0.023255813953488372,0.9767441860465116,0.8683373604507394,True,0.9767441860465116,0.1084068255957722
ahead,0,38,38,0.0,1.0,0.8918214442112555,True,1.0,0.10817855578874447
aplomb,0,38,38,0.0,1.0,0.8918214442112555,True,1.0,0.10817855578874447
appears,38,0,38,1.0,0.0,0.8918214442112555,True,1.0,0.10817855578874447
thrill,0,38,38,0.0,1.0,0.8918214442112555,True,1.0,0.10817855578874447
hastily,38,0,38,1.0,0.0,0.8918214442112555,True,1.0,0.10817855578874447
guessing,0,38,38,0.0,1.0,0.8918214442112555,True,1.0,0.10817855578874447
strikes,0,38,38,0.0,1.0,0.8918214442112555,True,1.0,0.10817855578874447
mean,71,10,81,0.8765432098765432,0.12345679012345678,0.7683721774843768,True,0.8765432098765432,0.10817103239216641
remarkably,10,71,81,0.12345679012345678,0.8765432098765432,0.7683721774843768,True,0.8765432098765432,0.10817103239216641
reveals,6,59,65,0.09230769230769231,0.9076923076923077,0.7995872462486235,True,0.9076923076923077,0.10810506144368415
knows,17,90,107,0.1588785046728972,0.8411214953271028,0.7335006589569074,True,0.8411214953271028,0.10762083637019537
feels,228,78,306,0.7450980392156863,0.2549019607843137,0.6380763461905546,True,0.7450980392156863,0.10702169302513165
clever,62,194,256,0.2421875,0.7578125,0.650959349834962,True,0.7578125,0.10685315016503805
lovely,12,76,88,0.13636363636363635,0.8636363636363636,0.7574771322031286,True,0.8636363636363636,0.10615923143323502
uneven,73,11,84,0.8690476190476191,0.13095238095238096,0.7635362466590601,True,0.8690476190476191,0.10551137238855901
culture,35,133,168,0.20833333333333334,0.7916666666666666,0.6863482671010719,True,0.7916666666666666,0.10531839956559474
heartbreaking,2,45,47,0.0425531914893617,0.9574468085106383,0.8523149484832706,True,0.9574468085106383,0.10513186002736774
always,44,153,197,0.2233502538071066,0.7766497461928934,0.672086533501342,True,0.7766497461928934,0.10456321269155144
sloppy,67,9,76,0.881578947368421,0.11842105263157894,0.7770596002160852,True,0.881578947368421,0.1045193471523358
product,67,9,76,0.881578947368421,0.11842105263157894,0.7770596002160852,True,0.881578947368421,0.1045193471523358
90,64,8,72,0.8888888888888888,0.1111111111111111,0.7846516798715037,True,0.8888888888888888,0.10423720901738509
indian,1,41,42,0.023809523809523808,0.9761904761904762,0.8726965342021439,True,0.9761904761904762,0.10349394198833228
soulful,1,41,42,0.023809523809523808,0.9761904761904762,0.8726965342021439,True,0.9761904761904762,0.10349394198833228
measure,1,41,42,0.023809523809523808,0.9761904761904762,0.8726965342021439,True,0.9761904761904762,0.10349394198833228
potent,0,37,37,0.0,1.0,0.8970810277942863,True,1.0,0.10291897220571367
delicious,0,37,37,0.0,1.0,0.8970810277942863,True,1.0,0.10291897220571367
soulless,37,0,37,1.0,0.0,0.8970810277942863,True,1.0,0.10291897220571367
delivering,0,37,37,0.0,1.0,0.8970810277942863,True,1.0,0.10291897220571367
breathtakingly,0,37,37,0.0,1.0,0.8970810277942863,True,1.0,0.10291897220571367
doze,37,0,37,1.0,0.0,0.8970810277942863,True,1.0,0.10291897220571367
irresistible,0,37,37,0.0,1.0,0.8970810277942863,True,1.0,0.10291897220571367
lifeless,37,0,37,1.0,0.0,0.8970810277942863,True,1.0,0.10291897220571367
comic,67,201,268,0.25,0.75,0.6475409591178112,True,0.75,0.10245904088218882
comingofage,14,80,94,0.14893617021276595,0.851063829787234,0.7491242891859098,True,0.851063829787234,0.10193954060132426
just,710,340,1050,0.6761904761904762,0.3238095238095238,0.5745393068404288,True,0.6761904761904762,0.10165116935004748
music,74,214,288,0.2569444444444444,0.7430555555555556,0.6423258399357519,True,0.7430555555555556,0.1007297156198037
succeeds,8,63,71,0.11267605633802817,0.8873239436619719,0.7866492600272034,True,0.8873239436619719,0.1006746836347685
wellmade,8,63,71,0.11267605633802817,0.8873239436619719,0.7866492600272034,True,0.8873239436619719,0.1006746836347685
unoriginal,44,2,46,0.9565217391304348,0.043478260869565216,0.8561238694326118,True,0.9565217391304348,0.10039786969782305
banal,44,2,46,0.9565217391304348,0.043478260869565216,0.8561238694326118,True,0.9565217391304348,0.10039786969782305
lawrence,44,2,46,0.9565217391304348,0.043478260869565216,0.8561238694326118,True,0.9565217391304348,0.10039786969782305
most,513,1003,1516,0.33839050131926124,0.6616094986807388,0.5620340875602718,True,0.6616094986807388,0.09957541112046697
winning,19,92,111,0.17117117117117117,0.8288288288288288,0.7292548382871245,True,0.8288288288288288,0.09957399054170435
with,1735,3010,4745,0.3656480505795574,0.6343519494204426,0.5350640349862685,True,0.6343519494204426,0.09928791443417406
mindless,79,14,93,0.8494623655913979,0.15053763440860216,0.750460085834827,True,0.8494623655913979,0.09900227975657083
ridiculous,65,9,74,0.8783783783783784,0.12162162162162163,0.7807786874338638,True,0.8783783783783784,0.0975996909445146
smartly,0,36,36,0.0,1.0,0.9025582662265652,True,1.0,0.09744173377343479
constant,0,36,36,0.0,1.0,0.9025582662265652,True,1.0,0.09744173377343479
dubbed,36,0,36,1.0,0.0,0.9025582662265652,True,1.0,0.09744173377343479
personal,24,103,127,0.1889763779527559,0.8110236220472441,0.7143276187732445,True,0.8110236220472441,0.09669600327399963
offbeat,5,53,58,0.08620689655172414,0.9137931034482759,0.8171509397384287,True,0.9137931034482759,0.09664216370984724
weak,59,7,66,0.8939393939393939,0.10606060606060606,0.7973089831752984,True,0.8939393939393939,0.09663041076409551
cinema,96,254,350,0.2742857142857143,0.7257142857142858,0.629105866608589,True,0.7257142857142858,0.09660841910569673
undeniably,6,56,62,0.0967741935483871,0.9032258064516129,0.8067497056145017,True,0.9032258064516129,0.09647610083711122
her,169,391,560,0.30178571428571427,0.6982142857142857,0.6020671494432549,True,0.6982142857142857,0.09614713627103078
offers,48,156,204,0.23529411764705882,0.7647058823529411,0.6691082968573714,True,0.7647058823529411,0.09559758549556974
spirits,2,43,45,0.044444444444444446,0.9555555555555556,0.860059059274823,True,0.9555555555555556,0.09549649628073265
strength,2,43,45,0.044444444444444446,0.9555555555555556,0.860059059274823,True,0.9555555555555556,0.09549649628073265
manages,49,158,207,0.23671497584541062,0.7632850241545893,0.6678784020121282,True,0.7632850241545893,0.0954066221424611
small,38,134,172,0.22093023255813954,0.7790697674418605,0.6841686802253697,True,0.7790697674418605,0.09490108721649082
also,126,309,435,0.2896551724137931,0.7103448275862069,0.6158071492191327,True,0.7103448275862069,0.09453767836707416
dialogue,286,114,400,0.715,0.285,0.6207674798679695,True,0.715,0.09423252013203043
dream,9,64,73,0.1232876712328767,0.8767123287671232,0.7826952877546551,True,0.8767123287671232,0.0940170410124681
affecting,3,46,49,0.061224489795918366,0.9387755102040817,0.8450499424799129,True,0.9387755102040817,0.09372556772416873
poem,3,46,49,0.061224489795918366,0.9387755102040817,0.8450499424799129,True,0.9387755102040817,0.09372556772416873
job,20,92,112,0.17857142857142858,0.8214285714285714,0.7282290844247479,True,0.8214285714285714,0.09319948700382352
documentary,88,235,323,0.2724458204334365,0.7275541795665634,0.6343936466214495,True,0.7275541795665634,0.09316053294511395
topnotch,1,39,40,0.025,0.975,0.8819003036613146,True,0.975,0.09309969633868542
confident,1,39,40,0.025,0.975,0.8819003036613146,True,0.975,0.09309969633868542
would,422,189,611,0.690671031096563,0.309328968903437,0.5977145855283759,True,0.690671031096563,0.09295644556818716
becomes,150,46,196,0.7653061224489796,0.23469387755102042,0.6725249712399565,True,0.7653061224489796,0.09278115120902308
superb,7,58,65,0.1076923076923077,0.8923076923076924,0.7995872462486235,True,0.8923076923076924,0.09272044605906882
idea,179,60,239,0.7489539748953975,0.2510460251046025,0.6562359774790874,True,0.7489539748953975,0.09271799741631015
obvious,124,34,158,0.7848101265822784,0.21518987341772153,0.692154896601018,True,0.7848101265822784,0.09265522998126041
flair,5,52,57,0.08771929824561403,0.9122807017543859,0.8199208695326539,True,0.9122807017543859,0.09235983222173205
film,1493,2545,4038,0.36973749380881626,0.6302625061911837,0.5380099100678242,True,0.6302625061911837,0.09225259612335956
labored,35,0,35,1.0,0.0,0.9082685977730197,True,1.0,0.09173140222698029
draws,0,35,35,0.0,1.0,0.9082685977730197,True,1.0,0.09173140222698029
proud,0,35,35,0.0,1.0,0.9082685977730197,True,1.0,0.09173140222698029
distasteful,35,0,35,1.0,0.0,0.9082685977730197,True,1.0,0.09173140222698029
hackneyed,84,17,101,0.8316831683168316,0.16831683168316833,0.7403362676731317,True,0.8316831683168316,0.09134690064369999
money,71,12,83,0.8554216867469879,0.14457831325301204,0.7651190611705501,True,0.8554216867469879,0.09030262557643787
and,7822,12098,19920,0.3926706827309237,0.6073293172690764,0.5171133618112614,True,0.6073293172690764,0.09021595545781491
pure,14,76,90,0.15555555555555556,0.8444444444444444,0.7546002024408764,True,0.8444444444444444,0.089844242003568
stuck,45,3,48,0.9375,0.0625,0.8486256850556246,True,0.9375,0.08887431494437537
weight,45,3,48,0.9375,0.0625,0.8486256850556246,True,0.9375,0.08887431494437537
images,34,122,156,0.21794871794871795,0.782051282051282,0.6933827359095099,True,0.782051282051282,0.08866854614177211
clumsy,48,4,52,0.9230769230769231,0.07692307692307693,0.8349487239019455,True,0.9230769230769231,0.0881281991749776
retread,51,5,56,0.9107142857142857,0.08928571428571429,0.8227646665214725,True,0.9107142857142857,0.08794961919281319
uninspired,38,1,39,0.9743589743589743,0.02564102564102564,0.8867654718190199,True,0.9743589743589743,0.08759350253995446
musical,1,38,39,0.02564102564102564,0.9743589743589743,0.8867654718190199,True,0.9743589743589743,0.08759350253995446
